rank,name,postcode,address,rating,reviewCount,removedRange,removedMin,removedMax,removedEstimate,deletionRatioPct,realRatingAdjusted,removedText,url
340,Physiotherapie und Massage Böhnke,49080,,4.6,46,1,1,1,1,2.13,4.523,Eine Bewertung aufgrund einer Beschwerde wegen Diffamierung entfernt.,https://www.google.com/maps/place/Physiotherapie+und+Massage+B%C3%B6hnke/data=!4m7!3m6!1s0x47b9e592119ddd99:0xd4a7c97a4b175095!8m2!3d52.2692331!4d8.0240031!16s%2Fg%2F11btmqdbdm!19sChIJmd2dEZLluUcRlVAXS3rJp9Q?authuser=0&hl=de&rclk=1
341,MOUNTAIN FIGHT GYM,49076,,5,45,1,1,1,1,2.17,4.913,Eine Bewertung aufgrund einer Beschwerde wegen Diffamierung entfernt.,https://www.google.com/maps/place/MOUNTAIN+FIGHT+GYM/data=!4m7!3m6!1s0x47b9e50018b2a323:0x65a79e02127b3284!8m2!3d52.2948374!4d8.0959075!16s%2Fg%2F11lnf9qyt3!19sChIJI6OyGADluUcRhDJ7EgKep2U?authuser=0&hl=de&rclk=1
342,Praxis für Osteopathie und Kinderosteopathie Marianne Bunselmeyer D.O. M.R.O.,49078,,5,41,1,1,1,1,2.38,4.905,Eine Bewertung aufgrund einer Beschwerde wegen Diffamierung entfernt.,https://www.google.com/maps/place/Praxis+f%C3%BCr+Osteopathie+und+Kinderosteopathie+Marianne+Bunselmeyer+D.O.+M.R.O./data=!4m7!3m6!1s0x47b9e5eeaa5008e3:0x159270e052d1bc6e!8m2!3d52.2742657!4d8.0168068!16s%2Fg%2F1tf6948b!19sChIJ4whQqu7luUcRbrzRUuBwkhU?authuser=0&hl=de&rclk=1
343,Imbiss Schnell Genuss,48499,,4.8,40,1,1,1,1,2.44,4.707,Eine Bewertung aufgrund einer Beschwerde wegen Diffamierung entfernt.,https://www.google.com/maps/place/Imbiss+Schnell+Genuss/data=!4m7!3m6!1s0x47b825004863506d:0x5f3e54101c6ba9e!8m2!3d52.3204296!4d7.221961!16s%2Fg%2F11y0k78_ln!19sChIJbVBjSAAluEcRnrrGAUHl8wU?authuser=0&hl=de&rclk=1
344,SKIN Aesthetics,49214,,4.9,36,1,1,1,1,2.7,4.795,Eine Bewertung aufgrund einer Beschwerde wegen Diffamierung entfernt.,https://www.google.com/maps/place/SKIN+Aesthetics/data=!4m7!3m6!1s0x47b9f36ddd734fb9:0x92486df3400d5c6f!8m2!3d52.1093699!4d8.1637982!16s%2Fg%2F11p119ypyh!19sChIJuU9z3W3zuUcRb1wNQPNtSJI?authuser=0&hl=de&rclk=1
345,Morgengold Frühstücksdienste Gütersloh,48477,,4.6,31,1,1,1,1,3.13,4.488,Eine Bewertung aufgrund einer Beschwerde wegen Diffamierung entfernt.,https://www.google.com/maps/place/Morgengold+Fr%C3%BChst%C3%BCcksdienste+G%C3%BCtersloh/data=!4m7!3m6!1s0x47b9db21edb907ef:0x574bc7d83584ff2b!8m2!3d52.28321!4d7.692066!16s%2Fg%2F11r_qprcqh!19sChIJ7we57SHbuUcRK_-ENdjHS1c?authuser=0&hl=de&rclk=1
346,RB Westkamp GmbH,48477,,4.5,30,1,1,1,1,3.23,4.387,Eine Bewertung aufgrund einer Beschwerde wegen Diffamierung entfernt.,https://www.google.com/maps/place/RB+Westkamp+GmbH/data=!4m7!3m6!1s0x47b9dab291718ed5:0xb7332eebfa19b3df!8m2!3d52.2832101!4d7.6920659!16s%2Fg%2F11bzypwgvd!19sChIJ1Y5xkbLauUcR37MZ-usuM7c?authuser=0&hl=de&rclk=1
347,Food Et Event,49090,,4.9,27,1,1,1,1,3.57,4.761,Eine Bewertung aufgrund einer Beschwerde wegen Diffamierung entfernt.,https://www.google.com/maps/place/Food+Et+Event/data=!4m7!3m6!1s0x47b9e5c46e5fa79f:0x6fb9b6e549889b97!8m2!3d52.28636!4d8.03228!16s%2Fg%2F1vq73y_f!19sChIJn6dfbsTluUcRl5uISeW2uW8?authuser=0&hl=de&rclk=1
348,Uhren Optik Schmuck Knemeyer Inh. Karin Knemeyer,49196,,4.8,26,1,1,1,1,3.7,4.659,Eine Bewertung aufgrund einer Beschwerde wegen Diffamierung entfernt.,https://www.google.com/maps/place/Uhren+Optik+Schmuck+Knemeyer+Inh.+Karin+Knemeyer/data=!4m7!3m6!1s0x47b9f2bc5b477daf:0x40258647f4078a7e!8m2!3d52.1017609!4d8.089772!16s%2Fg%2F1tcxtbh_!19sChIJr31HW7zyuUcRfooH9EeGJUA?authuser=0&hl=de&rclk=1
349,Doppio - Padel Club,48496,,4.9,20,1,1,1,1,4.76,4.714,Eine Bewertung aufgrund einer Beschwerde wegen Diffamierung entfernt.,https://www.google.com/maps/place/Doppio+-+Padel+Club/data=!4m7!3m6!1s0x47b9c5cf13f54039:0x21816b83e40f23a5!8m2!3d52.2725119!4d7.7394036!16s%2Fg%2F11ythybbnh!19sChIJOUD1E8_FuUcRpSMP5INrgSE?authuser=0&hl=de&rclk=1
350,Festplatz Eventverleih,49124,,4.9,16,1,1,1,1,5.88,4.671,Eine Bewertung aufgrund einer Beschwerde wegen Diffamierung entfernt.,https://www.google.com/maps/place/Festplatz+Eventverleih/data=!4m7!3m6!1s0x47b9eff1cb77ae25:0xb751f0031665570b!8m2!3d52.2191982!4d8.0588537!16s%2Fg%2F11l2zqk60p!19sChIJJa53y_HvuUcRC1dlFgPwUbc?authuser=0&hl=de&rclk=1
351,Salon Ludmann,49163,,5,15,1,1,1,1,6.25,4.75,Eine Bewertung aufgrund einer Beschwerde wegen Diffamierung entfernt.,https://www.google.com/maps/place/Salon+Ludmann/data=!4m7!3m6!1s0x47b767dbcf5a303f:0x352fdbfef5f82cf8!8m2!3d52.5401!4d7.86757!16s%2Fg%2F11n_vmfhrb!19sChIJPzBaz9tnt0cR-Cz49f7bLzU?authuser=0&hl=de&rclk=1
352,Co2 Tankstelle Technische Gase und mehr,48477,,4.4,8,1,1,1,1,11.11,4.022,Eine Bewertung aufgrund einer Beschwerde wegen Diffamierung entfernt.,https://www.google.com/maps/place/Co2+Tankstelle+Technische+Gase+und+mehr/data=!4m7!3m6!1s0x47b9c5220152bf8f:0xd7f3847dd23e37df!8m2!3d52.2585745!4d7.7188966!16s%2Fg%2F11c70h150m!19sChIJj79SASLFuUcR3zc-0n2E89c?authuser=0&hl=de&rclk=1
353,Eulenspiegel Wohn- u. Werkhaus für Kinder u. Jugendliche e.V.,48432,,3.6,7,1,1,1,1,12.5,3.275,Eine Bewertung aufgrund einer Beschwerde wegen Diffamierung entfernt.,https://www.google.com/maps/place/Eulenspiegel+Wohn-+u.+Werkhaus+f%C3%BCr+Kinder+u.+Jugendliche+e.V./data=!4m7!3m6!1s0x47b9cc85715329d1:0x5d50ec6a014f689d!8m2!3d52.21925!4d7.48235!16s%2Fg%2F1tfdckf_!19sChIJ0SlTcYXMuUcRnWhPAWrsUF0?authuser=0&hl=de&rclk=1
354,Teuteberg L.,49134,,4.7,7,1,1,1,1,12.5,4.238,Eine Bewertung aufgrund einer Beschwerde wegen Diffamierung entfernt.,https://www.google.com/maps/place/Teuteberg+L./data=!4m10!3m9!1s0x47b9e05f8eadf923:0x3cbbd5a791ae45d5!5m2!4m1!1i2!8m2!3d52.3923709!4d7.9624098!16s%2Fg%2F1hc24fc1p!19sChIJI_mtjl_guUcR1UWukafVuzw?authuser=0&hl=de&rclk=1
355,VLH | Jörg Eustergerling - Vereinigte Lohnsteuerhilfe e.V.,49186,,4,4,1,1,1,1,20,3.4,Eine Bewertung aufgrund einer Beschwerde wegen Diffamierung entfernt.,https://www.google.com/maps/place/VLH+%7C+J%C3%B6rg+Eustergerling+-+Vereinigte+Lohnsteuerhilfe+e.V./data=!4m7!3m6!1s0x47b9edbe5efbc4d1:0xb0cba6758779a94f!8m2!3d52.1559615!4d8.0453463!16s%2Fg%2F1tfvg9qv!19sChIJ0cT7Xr7tuUcRT6l5h3Wmy7A?authuser=0&hl=de&rclk=1
356,Club Konzepte,49076,,5,3,1,1,1,1,25,4,Eine Bewertung aufgrund einer Beschwerde wegen Diffamierung entfernt.,https://www.google.com/maps/place/Club+Konzepte/data=!4m7!3m6!1s0x47b9e8a4fe3f4d2f:0xc5215ee4ac368f70!8m2!3d52.25365!4d7.98647!16s%2Fg%2F11cmpffjsv!19sChIJL00__qTouUcRcI82rOReIcU?authuser=0&hl=de&rclk=1
